"ensembl_gene_id","logFC","logCPM","F","PValue","FDR","entrezgene_id","external_gene_name"
"ENSMUSG00000021235",1.44177492647649,4.87683078223474,21.1701887621345,4.18544755971499e-05,6.85658251865018e-05,217707,"Coq6"
"ENSMUSG00000021236",1.46011191456801,6.27117192231438,63.2849800081194,9.08225057978853e-10,2.28214942193803e-09,12499,"Entpd5"
"ENSMUSG00000021238",2.78540730802492,3.9737613028279,27.0345778102247,5.90820882161735e-06,1.05073580050364e-05,104776,"Aldh6a1"
"ENSMUSG00000021240",1.56060038822459,4.58853806138933,22.2062904806876,2.95467055479165e-05,4.91581153706563e-05,19300,"Abcd4"
"ENSMUSG00000021241",1.98039566682618,6.42680892705714,82.0516838323549,3.0856914021052e-11,9.00429598837735e-11,74316,"Isca2"
"ENSMUSG00000021242",-1.27477502125393,7.56996256397461,197.290876053124,4.67583258956162e-17,2.8087904623044e-16,67963,"Npc2"
"ENSMUSG00000021243",-0.873283718291059,6.19284277103347,40.3903211190495,1.49503783488503e-07,3.06182313635122e-07,73736,"Fcf1"
"ENSMUSG00000021244",-4.39324022183317,5.73074012774081,1105.71354195457,9.13204134634546e-31,3.98435374829073e-29,56531,"Ylpm1"
"ENSMUSG00000021245",-2.80192470552634,3.11549359578917,90.7622590246311,7.65687552249086e-12,2.36852066147241e-11,217716,"Mlh3"
"ENSMUSG00000021248",0.316057915533084,6.9177783233181,6.51896028551505,0.0145903637356156,0.0187073742338727,68581,"Tmed10"
"ENSMUSG00000021250",-0.537707987783361,5.598640702477,9.27169727903154,0.00410394032088261,0.00558275425242126,14281,"Fos"
"ENSMUSG00000021252",0.0875147318589106,5.80621038873466,0.249091347583018,0.620448978851524,0.650559785290409,58520,"Erg28"
"ENSMUSG00000021254",0.095797050500522,4.78727756903898,0.146980327281714,0.703467789411968,0.729833579736363,70373,"Gpatch2l"
"ENSMUSG00000021257",8.26091633279325,3.38804200041601,29.3251913181099,3.60384511241537e-06,6.53863270883229e-06,68737,"Angel1"
"ENSMUSG00000021258",-5.14292963914395,3.14441741250384,323.906154439434,8.95261601090427e-21,9.05159853738219e-20,12454,"Ccnk"
"ENSMUSG00000021262",4.28474992010448,7.8641115129991,633.324203116022,3.88879796460891e-26,8.38506710600516e-25,14026,"Evl"
"ENSMUSG00000021264",-3.6683041664866,6.10200228393354,870.778798029036,9.03836289266331e-29,2.92945926413473e-27,22632,"Yy1"
"ENSMUSG00000021265",3.44075103672668,3.89972112574904,32.4497170383073,1.05216730644464e-06,2.0000552250568e-06,214663,"Slc25a29"
"ENSMUSG00000021266",2.70310544653833,7.01446443355767,249.982066073861,8.3457652092423e-19,6.393218195442e-18,22375,"Wars1"
"ENSMUSG00000021270",-2.12297498797621,6.96885283602151,491.607636492543,4.36889844526625e-24,7.05776938113831e-23,15519,"Hsp90aa1"
"ENSMUSG00000021273",1.69048080787585,4.92208443943475,31.1415168325989,1.84174962685856e-06,3.42655761640062e-06,14137,"Fdft1"
"ENSMUSG00000021276",1.60956428983155,4.84686739466491,27.4726144898094,5.48414289510926e-06,9.77865451457331e-06,67236,"Cinp"
"ENSMUSG00000021277",-1.44221557743332,5.46132642849843,85.6126246751072,1.72322233011278e-11,5.16664025322455e-11,22031,"Traf3"
"ENSMUSG00000021282",0.0345731588650516,8.74363831356752,0.21757463249842,0.643424087836479,0.673199459354501,217869,"Eif5"
"ENSMUSG00000021285",1.19688071004009,6.30617744416943,51.6206272989682,1.03744421185421e-08,2.37282349660805e-08,21981,"Ppp1r13b"
"ENSMUSG00000021286",1.6333977206367,3.54943679898001,10.2467082156232,0.00267489272306691,0.00370742542523162,68520,"Zfyve21"
"ENSMUSG00000021287",2.47624960635441,3.3893197157175,15.2853607183383,0.000335159899349394,0.000505553415189468,74335,"Xrcc3"
"ENSMUSG00000021288",-1.27894209209043,5.96531019445091,96.7317442070455,3.10396592748946e-12,1.00763293278438e-11,16593,"Klc1"
"ENSMUSG00000021290",-1.74759242640627,5.7306165490997,136.256090024277,1.85346383346278e-14,7.90636259155592e-14,70257,"Atp5mj"
"ENSMUSG00000021298",-0.627278026307069,6.11139371569954,20.6250018050854,5.03624945002303e-05,8.18880248724176e-05,56696,"Gpr132"
"ENSMUSG00000021302",-0.935138905474225,6.02544781368113,46.7021844207639,3.1929501960212e-08,6.97721269631942e-08,14593,"Ggps1"
"ENSMUSG00000021311",-1.71162802761883,5.08574491803548,99.5335466228751,2.06088060268733e-12,6.83313018217018e-12,238505,"Mtr"
"ENSMUSG00000021326",1.60153785964723,7.42408560281482,167.95973820811,6.63944987688991e-16,3.44659126401959e-15,19720,"Trim27"
"ENSMUSG00000021327",-0.319050273698343,6.66249260535166,7.05742989059073,0.0112837625209499,0.0146474392572331,72739,"Zkscan3"
"ENSMUSG00000021339",0.0481354155125629,4.72729543528608,0.0380483725186486,0.846333349092222,0.861695100247212,380836,"Mrs2"
"ENSMUSG00000021356",-1.82492315177541,3.32909294608805,36.7009976537885,3.91391270230171e-07,7.72375604951332e-07,16364,"Irf4"
"ENSMUSG00000021357",1.03585840091267,6.25047353109422,38.0372159641916,2.74654100580434e-07,5.48665359497719e-07,66482,"Exoc2"
"ENSMUSG00000021360",-0.365946548929153,2.58217353199907,0.610897028887878,0.439059449396644,0.472209060245766,14538,"Gcnt2"
"ENSMUSG00000021361",0.506280299572857,5.90391753465869,8.57874402350823,0.00559149001310037,0.00749287461915138,66154,"Tmem14c"
"ENSMUSG00000021365",0.256855667904253,7.89167389672797,8.14786130685858,0.00679877460252083,0.00903035267527147,18003,"Nedd9"
"ENSMUSG00000021366",-3.70499823058243,2.73518813592682,132.996595268647,2.71207221483656e-14,1.13421982949596e-13,110521,"Hivep1"
"ENSMUSG00000021368",2.41961267310489,3.63266408955968,16.8419234687046,0.000188637549984538,0.000291362658262952,67046,"Tbc1d7"
"ENSMUSG00000021371",-0.313103322198506,5.39502194849557,2.82338384031038,0.100693386074536,0.11797605242538,76137,"Mcur1"
"ENSMUSG00000021373",-0.194901290717177,4.67290191837003,0.695221523735263,0.409344989207449,0.442621556108815,67252,"Cap2"
"ENSMUSG00000021374",-0.721123325412763,6.23871280827422,31.9509292150776,1.4538030091305e-06,2.73057957445711e-06,218210,"Nup153"
"ENSMUSG00000021375",-1.04099761199285,3.07735199644325,7.73663861395165,0.00821472659663151,0.0108073512912909,16553,"Kif13a"
"ENSMUSG00000021377",-2.11913969669587,7.48120375647729,603.753382175988,9.43049562051467e-26,1.95125527566285e-24,110052,"Dek"
"ENSMUSG00000021384",1.1024059861867,5.64291453428351,27.8147666920523,4.92584512509e-06,8.81077641829755e-06,66329,"Susd3"
"ENSMUSG00000021385",1.8330700862979,4.49767996136842,22.2846770657282,2.87891578639558e-05,4.79913012439184e-05,75678,"Ippk"
"ENSMUSG00000021392",-2.16050721238617,5.58988522200451,257.89525014384,4.84792441696187e-19,3.86099859086497e-18,70930,"Nol8"
"ENSMUSG00000021395",2.05203892585549,5.43532695307612,50.0508493545259,1.48210174587586e-08,3.33253261937663e-08,20729,"Spin1"
"ENSMUSG00000021400",2.66368188963835,6.53989920141113,164.126097094532,9.69825637504439e-16,4.91244024694385e-15,78903,"Wrnip1"
"ENSMUSG00000021408",0.157135566805303,6.17029069696913,1.08920171152099,0.302913386774513,0.333775030375962,19766,"Ripk1"
"ENSMUSG00000021411",3.96855819544821,6.01516624710856,177.267250624208,2.71838019752318e-16,1.49204983831899e-15,66895,"Pxdc1"
"ENSMUSG00000021413",-2.9336106961102,7.59645007119533,1350.01712741705,1.90474958016758e-32,1.11133790298838e-30,19134,"Prpf4b"
"ENSMUSG00000021417",1.3701956010914,5.65381677375577,39.2586320575304,1.99948291816093e-07,4.04877501933654e-07,23986,"Eci2"
"ENSMUSG00000021418",2.10123008121127,3.0471449308518,11.2797159547492,0.00168778644266028,0.0023853054706398,208366,"Rpp40"
"ENSMUSG00000021420",1.62469629158199,4.56373543401471,18.8044063926472,9.54817152045668e-05,0.000151467267782593,69955,"Fars2"
"ENSMUSG00000021427",-0.404576126106648,6.84550717732175,13.7524289184828,0.000632578181017062,0.000931942711446598,107513,"Ssr1"
"ENSMUSG00000021428",-0.600339882342113,7.10644830454268,31.3816581831139,1.7118945717458e-06,3.19366561089625e-06,71340,"Riok1"
"ENSMUSG00000021431",-2.97576465304196,6.31311325068699,717.436533743738,3.6281375276208e-27,9.01926809657578e-26,67797,"Snrnp48"
"ENSMUSG00000021432",1.16095539183981,6.20467707109575,44.8653720855197,4.94331872573599e-08,1.0634209281451e-07,108652,"Slc35b3"
"ENSMUSG00000021451",0.192814913063818,7.012064546605,2.61056025787739,0.114013696627079,0.13262104268649,20354,"Sema4d"
"ENSMUSG00000021453",2.2458271948139,4.5424503112932,33.8725334868105,8.46947247089327e-07,1.62747349056077e-06,23882,"Gadd45g"
"ENSMUSG00000021458",1.87806679455162,7.19124289528796,183.781291795328,1.51987249142723e-16,8.56244997645639e-16,72061,"Aopep"
"ENSMUSG00000021460",-0.00812476251629293,5.46831195061839,0.00186871124464124,0.965734346012955,0.969140816369262,11992,"Auh"
"ENSMUSG00000021461",0.68962570867637,4.20606223673861,3.88121645383307,0.0557845842291568,0.0673597868044122,14088,"Fancc"
"ENSMUSG00000021466",-3.59998914919512,2.75301920652693,122.185261845821,9.94650725433378e-14,3.87641275870954e-13,19206,"Ptch1"
"ENSMUSG00000021468",0.215228363607072,6.11911961624328,1.74947181022864,0.193454166977518,0.218861988090549,268656,"Sptlc1"
"ENSMUSG00000021470",-1.68974111419218,4.01319124547527,46.1590818898499,3.63028339552788e-08,7.89413217346e-08,76251,"Ercc6l2"
"ENSMUSG00000021474",-0.837158634401749,7.24942500946615,69.7884952704286,2.63103043487255e-10,6.97025703930798e-10,14057,"Sfxn1"
"ENSMUSG00000021476",1.60844886896486,5.54957226646715,44.4564161954153,5.46234417421277e-08,1.16820482422817e-07,56541,"Habp4"
"ENSMUSG00000021477",2.33935641669438,2.37547565687907,6.76384663783436,0.0126634239149194,0.0163513348129859,13039,"Ctsl"
"ENSMUSG00000021481",0.472115935201436,4.53675023613025,2.93440838297244,0.0944532574493417,0.111015637227009,26919,"Zfp346"
"ENSMUSG00000021482",0.453287745701569,4.16194564552833,1.8003036886594,0.187246822508899,0.212167491551737,66129,"Prxl2c"
"ENSMUSG00000021483",0.160203199685687,3.01009249337766,0.130352772163683,0.719969417504056,0.745151128482161,105278,"Cdk20"
"ENSMUSG00000021484",1.70637067636818,8.65437771626822,376.903553167706,5.70949496589496e-22,6.78383380982554e-21,66890,"Lman2"
"ENSMUSG00000021486",3.60402811148367,7.2640582934679,322.150139332074,9.7128440325938e-21,9.73375230741934e-20,66494,"Prelid1"
"ENSMUSG00000021488",-3.74141780387422,7.49065884888927,1584.10714713605,8.44846134582079e-34,6.00896813221504e-32,18193,"Nsd1"
"ENSMUSG00000021493",0.928762955803855,4.35623381639961,7.9488357407295,0.0074507377036574,0.00985541205745306,67399,"Pdlim7"
"ENSMUSG00000021494",2.0502249363156,7.29680847455063,213.999930735245,1.19177901323177e-17,7.76475868544519e-17,72935,"Ddx41"
"ENSMUSG00000021495",-2.03095081455174,6.25586074768648,286.057868116068,7.90729624603852e-20,7.023983360965e-19,212483,"Fam193b"
"ENSMUSG00000021496",-1.17647258137981,3.95975456330957,18.6175246767764,0.000101813067161538,0.000161095231557001,72562,"Pcbd2"
"ENSMUSG00000021497",1.01287837778539,6.47226841044498,37.129061305715,3.49074917734538e-07,6.91934450829715e-07,69672,"Txndc15"
"ENSMUSG00000021500",-1.98473604250392,7.09997513763484,436.426591188415,3.93028486163503e-23,5.38875201510924e-22,212880,"Ddx46"
"ENSMUSG00000021501",0.982173361668475,5.51144160947377,20.347978410559,5.54221047666182e-05,8.98011702293472e-05,12328,"Caml"
"ENSMUSG00000021504",1.6985951912267,5.97746465396742,67.711064400444,3.87996071365805e-10,1.00987439972772e-09,218271,"B4galt7"
"ENSMUSG00000021510",-1.09520855533131,2.99128273850003,9.09360951834146,0.00444205400453836,0.00602031455795712,212281,"Zfp729a"
"ENSMUSG00000021514",-2.8812179757944,3.38825733885194,103.184683265312,1.2242493046721e-12,4.18516734928292e-12,170936,"Zfp369"
"ENSMUSG00000021518",0.909989053700456,6.78961317578736,41.0719224161934,1.25799523388818e-07,2.5929537503487e-07,19210,"Ptdss1"
"ENSMUSG00000021519",2.17622701798274,5.60619396818316,64.4000034196341,7.34404682754617e-10,1.86172636905314e-09,66410,"Mterf3"
"ENSMUSG00000021520",-0.351127875478891,6.01356022810322,5.52960245481729,0.0237091988211688,0.0297548847354994,67530,"Uqcrb"
"ENSMUSG00000021532",0.850867023323967,4.74678011632265,9.58857478388272,0.00357057295069352,0.00489293660168625,69577,"Fastkd3"
"ENSMUSG00000021537",1.82798663082228,6.20794185379657,86.3277395720454,1.53809815091985e-11,4.62649082576244e-11,12626,"Cetn3"
"ENSMUSG00000021540",-1.93841432656732,4.25866226053446,80.7366633700759,3.83886462159408e-11,1.10910159250681e-10,17129,"Smad5"
"ENSMUSG00000021546",2.3426030401868,9.57542723701013,910.993671659424,3.80436069867305e-29,1.32531504339488e-27,15387,"Hnrnpk"
"ENSMUSG00000021548",0.784714097952982,6.30426063554455,25.1931868388879,1.11290153818681e-05,1.93126695257697e-05,66671,"Ccnh"
"ENSMUSG00000021549",-1.45466544621131,8.2865483120404,388.438116174283,3.3028300470041e-22,4.05606538865899e-21,218397,"Rasa1"
"ENSMUSG00000021550",1.6092412421919,7.03809188723545,120.843786040159,1.17176602175101e-13,4.51683387082194e-13,70153,"Qng1"
"ENSMUSG00000021555",0.463111561078852,5.91446252162573,7.49216777907458,0.00920058322975539,0.0120563425587455,78689,"Naa35"
"ENSMUSG00000021556",2.52132668103049,5.74440418013769,88.1803014917574,1.15751657016068e-11,3.52206913594345e-11,105348,"Golm1"
"ENSMUSG00000021557",-1.26637428813395,4.34056034419373,28.7046190309339,3.76317243876992e-06,6.81081677290714e-06,319469,"Agtpbp1"
"ENSMUSG00000021557",-1.26637428813395,4.34056034419373,28.7046190309339,3.76317243876992e-06,6.81081677290714e-06,67269,"Agtpbp1"
"ENSMUSG00000021559",-3.40212036766399,1.35621700167637,42.9358871222009,7.98674627934628e-08,1.67795395678081e-07,69635,"Dapk1"
"ENSMUSG00000021572",0.833215820478815,2.84037408895852,2.30975282614462,0.136390225586257,0.157309537213339,74470,"Cep72"
"ENSMUSG00000021576",1.72372712161114,6.95591624087353,123.472720848429,8.45200273055669e-14,3.33071996792465e-13,18570,"Pdcd6"
"ENSMUSG00000021577",1.91347398916098,8.8913686594048,491.562243023704,4.37643499752248e-24,7.05881058970476e-23,66945,"Sdha"
"ENSMUSG00000021578",-0.0716363738894791,5.28811967394469,0.113540663034479,0.737909913192103,0.761708660644378,67433,"Ccdc127"
"ENSMUSG00000021583",1.35804244091746,7.25755764595964,118.005285578229,1.67756393270494e-13,6.34241779208712e-13,80898,"Erap1"
"ENSMUSG00000021585",-0.729853309330123,7.75755978150059,77.2385827755846,6.95880683112393e-11,1.9564263857404e-10,12380,"Cast"
"ENSMUSG00000021587",1.08338685456568,3.48532193854693,5.89709188679583,0.0197567029579492,0.0249997716450847,18548,"Pcsk1"
"ENSMUSG00000021591",0.511150776057631,5.6176733721655,6.81289509104561,0.0126732696613863,0.01636198510928,93692,"Glrx"
"ENSMUSG00000021592",-1.71579101952902,2.68353017648088,20.4221319349869,5.40509982289055e-05,8.7662759122795e-05,77041,"Arsk"
"ENSMUSG00000021595",1.85650748190798,7.52915664331778,229.307860598455,3.67720482670466e-18,2.59558455100683e-17,28114,"Nsun2"
"ENSMUSG00000021597",-1.8362977103792,3.96737947901858,60.3834198889384,1.61946236094947e-09,3.98044960423433e-09,105377,"Slf1"
"ENSMUSG00000021598",1.9991744645477,6.89844243888478,142.715289796931,8.98451394228468e-15,4.0063741672566e-14,28077,"Med10"
"ENSMUSG00000021606",-0.987276175690339,5.69297687820127,43.11420745449,7.56567437569056e-08,1.59603783637122e-07,407785,"Ndufs6"
"ENSMUSG00000021607",1.11932849001989,6.04851124873499,32.9015650060405,1.11012136607255e-06,2.10709099913177e-06,94066,"Mrpl36"
"ENSMUSG00000021608",-1.74234947081675,6.0171299820942,193.866176152181,6.2630067025462e-17,3.71142958571214e-16,210992,"Lpcat1"
"ENSMUSG00000021610",1.79891616667723,7.84231151621325,251.922965546249,7.28106515760619e-19,5.63663411520806e-18,218335,"Clptm1l"
"ENSMUSG00000021611",-0.705438041133071,2.57299142445925,2.40268533008676,0.129016258965628,0.149157300409297,21752,"Tert"
"ENSMUSG00000021615",-0.712375461733918,4.71078640662914,10.4759373197913,0.00243130941424903,0.00338243290148582,108138,"Xrcc4"
"ENSMUSG00000021619",0.886911650590554,3.42563616248866,3.58201133525217,0.0656673748730698,0.0787454927350405,66795,"Atg10"
"ENSMUSG00000021621",-0.166990624237159,4.85802591186577,0.568451807045004,0.455289683418419,0.488433742282544,69085,"Zcchc9"
"ENSMUSG00000021629",2.09069112476614,6.5482152239032,117.304566510775,1.83701921779373e-13,6.90196288651628e-13,69048,"Slc30a5"
"ENSMUSG00000021635",-0.844779813303281,5.41392637138488,21.3719547122042,3.90172948034319e-05,6.40819649417495e-05,19356,"Rad17"
"ENSMUSG00000021636",0.844347286641378,3.69504069554747,4.22842033369743,0.0463279404955531,0.0564533928085015,218518,"Marveld2"
"ENSMUSG00000021639",0.548961095618372,5.4899217733517,6.11375801607101,0.0177614315421049,0.0225697992374985,23894,"Gtf2h2"
"ENSMUSG00000021645",-1.37532920981502,4.61753291123328,39.0710008411072,2.09767086383227e-07,4.23906264861373e-07,20595,"Smn1"
"ENSMUSG00000021646",2.29933122647251,4.15871773738581,25.9492527579429,8.66568372527583e-06,1.51819932798965e-05,78038,"Mccc2"
"ENSMUSG00000021650",1.8893180853638,6.46938656065238,96.5139290710899,3.20838959268921e-12,1.0395150242613e-11,68927,"Ptcd2"
"ENSMUSG00000021660",10.7241531220386,5.70884911349818,173.654697457641,9.48302752827309e-16,4.81294191994911e-15,218490,"Btf3"
"ENSMUSG00000021661",-0.511815455849333,5.72471397167893,9.55908547413546,0.0036162761771691,0.00495415978811508,68558,"Ankra2"
"ENSMUSG00000021665",4.91837739493942,4.75215100953864,77.6124749704291,3.17533694373408e-11,9.25755792135624e-11,15212,"Hexb"
"ENSMUSG00000021666",0.662611412072509,5.87516570455107,9.62736968323788,0.00350976537596752,0.0048128286223938,320806,"Gfm2"
"ENSMUSG00000021668",-0.115245500691846,3.86416616089297,0.122959795742545,0.727686704091939,0.752293047674335,27015,"Polk"
"ENSMUSG00000021669",-1.10328071643542,4.73056801552204,23.1464480704561,2.15667586522869e-05,3.64921100473687e-05,68018,"Cert1"
"ENSMUSG00000021670",0.188907662380926,5.41656966402837,0.859869920749177,0.359335757096536,0.391606386910271,15357,"Hmgcr"
"ENSMUSG00000021671",0.877850814470654,4.72253136591624,9.37588834189652,0.00392036748872912,0.00534866175830073,67463,"Poc5"
"ENSMUSG00000021675",1.50787649755923,5.4993173782214,31.9324462271918,1.46277020765525e-06,2.74691831074533e-06,14064,"F2rl2"
"ENSMUSG00000021676",-3.2509725690113,5.56210407293509,589.086150433952,1.4966853996747e-25,3.01160154488571e-24,544963,"Iqgap2"
"ENSMUSG00000021681",-0.285124901102234,6.83264172863618,6.19278308579819,0.0170889484581564,0.0217584547623617,66549,"Aggf1"
"ENSMUSG00000021686",-0.885764295004048,6.6009448927068,61.6093528398608,1.26534104106638e-09,3.14401332911253e-09,11774,"Ap3b1"
"ENSMUSG00000021690",-2.50190622153255,3.5486549215263,95.696402204756,3.62098344062377e-12,1.16439913340247e-11,57748,"Jmy"
"ENSMUSG00000021692",3.76219289349938,4.20052321752973,42.961063640751,6.05908727025688e-08,1.29043817471347e-07,66254,"Dimt1"
"ENSMUSG00000021693",-4.1045703167543,5.3103919512133,780.307082156599,7.34823752614088e-28,2.02858891489851e-26,16563,"Kif2a"
"ENSMUSG00000021694",-0.161910483340753,4.17858842854295,0.27676717552879,0.601732858837402,0.632291775952875,71991,"Ercc8"
"ENSMUSG00000021699",-2.05161394940092,3.48530130587567,56.1365026169291,3.89893847795219e-09,9.25230025282353e-09,238871,"Pde4d"
"ENSMUSG00000021703",-1.38221356423241,2.6356130638452,11.3436645020038,0.00168514522416762,0.00238190137812928,218442,"Serinc5"
"ENSMUSG00000021706",-1.56248154265898,3.19081608087828,24.233475789464,1.51391848478997e-05,2.59420329951796e-05,218441,"Zfyve16"
"ENSMUSG00000021707",0.976539580828668,2.96178396875118,3.2073903682298,0.0808371317456078,0.0958478702637781,13361,"Dhfr"
"ENSMUSG00000021709",-3.75707240765564,5.86777846106125,929.465322786023,2.58837574489714e-29,9.35963610338284e-28,59079,"Erbin"
"ENSMUSG00000021710",-0.509282375103004,3.62398024483452,2.43205486018677,0.126755973572932,0.146693184331522,75805,"Nln"
"ENSMUSG00000021711",1.03943508783048,5.3562085400294,19.6135745655826,7.15759424937924e-05,0.000114812968366707,66975,"Trappc13"
"ENSMUSG00000021712",0.724554551536347,3.67391553816618,3.27277699708582,0.0779705826420292,0.0926205877313457,81003,"Trim23"
"ENSMUSG00000021713",-4.89870833347754,3.99343679733928,507.596616337699,2.42355148602284e-24,4.06918267538458e-23,238831,"Ppwd1"
"ENSMUSG00000021714",-0.742100087255442,2.38290024275204,2.04508330848702,0.160476735547392,0.183559204542806,60411,"Cenpk"
"ENSMUSG00000021715",-0.373793058436411,4.70806253719054,2.75809446464848,0.104582148920015,0.122275156305798,67285,"Cwc27"
"ENSMUSG00000021716",-2.07573918428082,3.8029317214999,65.5473713375941,5.85058619935052e-10,1.49778105954402e-09,67288,"Srek1ip1"
"ENSMUSG00000021725",-0.860242080407644,5.40346712193583,26.4451320172916,7.50724581331713e-06,1.32202908562576e-05,52552,"Parp8"
"ENSMUSG00000021728",0.407027844025487,8.14854061666515,18.5571678958581,0.000104022036291911,0.000164488759564884,13723,"Emb"
"ENSMUSG00000021731",1.20249720680369,6.14251318430713,43.0761912341761,7.63825765408319e-08,1.60969207599013e-07,59054,"Mrps30"
"ENSMUSG00000021733",-3.65377416804567,4.58681059807924,360.05507657049,1.30638178886265e-21,1.48172339773325e-20,218756,"Slc4a7"
"ENSMUSG00000021737",1.61647084978508,7.34512680366362,148.530400807005,4.77895498368643e-15,2.20790481802617e-14,66413,"Psmd6"
"ENSMUSG00000021738",-2.63562128582266,4.78677293123481,222.715003802381,6.04936068175921e-18,4.12500346888002e-17,246103,"Atxn7"
"ENSMUSG00000021748",1.31751440834323,7.76250670125005,155.247324678523,2.36190103492838e-15,1.13784526809673e-14,68263,"Pdhb"
"ENSMUSG00000021752",1.64825643153913,3.56352883390357,11.1408897807911,0.00182780638210056,0.00257501966512709,71393,"Kctd6"
"ENSMUSG00000021754",-1.74572133023879,6.34080594830442,232.690072143284,2.86114738499045e-18,2.04493171786966e-17,26401,"Map3k1"
"ENSMUSG00000021756",-1.1909828024229,4.56969070749853,30.9259451949527,1.95326956801176e-06,3.62416429630008e-06,16195,"Il6st"
"ENSMUSG00000021764",-0.23813897710664,6.44138288475057,3.09722889805726,0.0860701547217572,0.101722885375056,17993,"Ndufs4"
"ENSMUSG00000021767",-4.11944508023188,3.760937384266,302.835006356599,2.89461195454519e-20,2.73745296753941e-19,54169,"Kat6b"
"ENSMUSG00000021770",-1.56838412983034,3.69736776876226,33.3476808131413,9.79403349477781e-07,1.86693636801627e-06,67630,"Samd8"
"ENSMUSG00000021771",1.11011327576721,7.35357236241376,83.3023368396808,2.50834157213822e-11,7.39931865836395e-11,22334,"Vdac2"
"ENSMUSG00000021772",-0.536745250493672,4.20978151332633,4.04759614659878,0.0510030072360718,0.061833901528391,69721,"Nkiras1"
"ENSMUSG00000021773",-1.82069037275308,2.39235184402171,16.895284643219,0.000190539870685998,0.000294123489911981,69156,"Comtd1"
"ENSMUSG00000021774",1.37638265215605,4.26223253586119,14.3915898895238,0.000493114184515614,0.000733441109179338,22194,"Ube2e1"
"ENSMUSG00000021775",-1.12694817208266,4.52617186926862,25.8965808918117,8.91209318964052e-06,1.56030185381706e-05,353187,"Nr1d2"
"ENSMUSG00000021785",2.91459122404748,6.90591533455723,256.470554349603,5.36349877966106e-19,4.23865389670436e-18,59007,"Ngly1"
"ENSMUSG00000021786",-0.546087480019477,2.91374178759046,1.73799256940239,0.194901714874099,0.220426608186895,71147,"Oxsm"
"ENSMUSG00000021792",1.41593946873341,3.17095405456797,6.64220935008957,0.0137159956187558,0.0176370655527052,70564,"Prxl2a"
"ENSMUSG00000021794",0.688137430512817,7.13913506186484,31.8026458138459,1.51683752406263e-06,2.84479947288948e-06,14661,"Glud1"
"ENSMUSG00000021807",-0.324619800816386,6.25319429695294,5.47055362106393,0.0244207537574478,0.0306028826604405,68045,"Rtraf"
"ENSMUSG00000021809",-0.501640363540963,4.06000975705718,2.98438968059645,0.091785483515141,0.108036809534284,67725,"Nudt13"
"ENSMUSG00000021810",0.705085810089842,6.75358665264714,26.7381772483832,6.85427829875973e-06,1.21120632049512e-05,70601,"Ecd"
"ENSMUSG00000021811",1.11147766434544,6.84274692644926,61.1597412751738,1.38468220455873e-09,3.42641100243791e-09,108671,"Dnajc9"
"ENSMUSG00000021814",1.85840040806243,6.28965916435312,89.4844011821102,9.33821081640479e-12,2.86524730921563e-11,11750,"Anxa7"
"ENSMUSG00000021815",-3.61452844627635,1.17591854585465,43.6012091125618,6.74010038755133e-08,1.42982825537077e-07,74843,"Mss51"
"ENSMUSG00000021816",-2.36711023682522,5.42084236090065,263.850784811358,3.25813015008417e-19,2.66958151977296e-18,19056,"Ppp3cb"
"ENSMUSG00000021819",-2.64785963321015,5.11324677370336,256.372392911164,5.37349629041759e-19,4.24328057104526e-18,268721,"Zswim8"
"ENSMUSG00000021820",-2.86905346598224,4.45298893476319,241.995505430196,1.45879317994637e-18,1.08424961894127e-17,12325,"Camk2g"
"ENSMUSG00000021824",1.0848613408814,5.45925110088636,24.5229221064432,1.37902755781829e-05,2.37099215161573e-05,55946,"Ap3m1"
"ENSMUSG00000021830",-0.437153518393028,3.72183224388003,1.92238856763366,0.173274240309533,0.197229914342102,70561,"Txndc16"
"ENSMUSG00000021831",0.977993615096941,6.84441528436813,42.3897894734552,9.0475622901789e-08,1.89112516277576e-07,50527,"Ero1a"
"ENSMUSG00000021832",-0.0586512082170715,6.51961025055692,0.199884655507104,0.657225009000273,0.686438864250174,67089,"Psmc6"
"ENSMUSG00000021840",-2.04890146281857,4.06449519888708,68.750960675312,3.1901872134002e-10,8.36438874816991e-10,218975,"Mapk1ip1l"
"ENSMUSG00000021843",-2.23359872017139,5.79889686531699,282.539929927063,9.83089051666958e-20,8.62054629038782e-19,16709,"Ktn1"
"ENSMUSG00000021866",-1.18661795502143,4.94129440685423,39.9207781285851,1.68547226432295e-07,3.43261223527453e-07,11744,"Anxa11"
"ENSMUSG00000021868",2.91133856206417,5.90413452301814,109.498418708936,5.2161025249018e-13,1.86403775506086e-12,105675,"Ppif"
"ENSMUSG00000021870",-1.6406798509227,5.03432058578769,74.0178948497185,1.22331145719359e-10,3.34378327850994e-10,83997,"Slmap"
"ENSMUSG00000021876",1.13491865212572,4.34840427476887,11.1528556595998,0.00182624933956825,0.00257318004345275,58809,"Rnase4"
"ENSMUSG00000021877",2.25223178121662,8.20603809292376,443.349089119493,2.9439521192831e-23,4.14175241836505e-22,11843,"Arf4"
"ENSMUSG00000021886",-0.131286800442741,6.05781085146096,0.677876186455009,0.415199878061617,0.448384347438537,14744,"Gpr65"
"ENSMUSG00000021890",2.28619956711871,5.08946889218491,44.6963487075631,5.19181530994744e-08,1.11337044397994e-07,74427,"Eaf1"
